P1 - ch4_mf (kg s^-1) ,P2 - ch4_t (K) ,P3 - o2_mf (kg s^-1) ,P4 - o2_t (K) ,P5 - unif-ch4-op,P6 - x-ch4-op,P7 - t-avg-out-op (K) 
0.000441055,350.6,0.001376707,531.25,0.74511677,0.2453544,477.48059
0.001066471,279.16,0.002849401,506.75,0.68292993,0.23179655,447.8093
0.000408301,289.08,0.001962571,552.65,0.4688687,0.15674999,504.79437
0.000318691,528.68,0.001910659,772.25,0.44629335,0.14272724,725.99341
4.18E-05,439.32,0.002858053,732.85,0.39529458,0.021585964,722.46332
0.002089879,508.36,0.001403899,578.55,0.99562842,0.72432756,521.86359
0.000149359,261.64,0.002149825,772.85,0.43338817,0.081765682,717.90802
0.001841443,539.4,0.002731981,563.25,0.96388084,0.52313179,548.09827
0.000601117,347.96,0.003095365,621.25,0.42477387,0.15068513,572.85577
0.002158477,486.84,0.001896445,420.45,0.99218583,0.66515124,470.39371
0.000163573,562.92,0.002850637,518.05,0.30548918,0.081579402,522.89294
0.001329121,320.04,0.000709885,667.85,0.99667048,0.7683472,385.48657
7.46E-05,305.72,0.000282229,711.45,0.80340725,0.24970838,571.02393
0.002175163,297.88,0.000423751,540.25,0.99969953,0.90227956,317.65436
0.000488023,491.16,0.002851255,725.75,0.4227947,0.14514014,682.57092
0.001278445,574.12,0.000441673,618.45,0.99952602,0.83886796,578.55981
0.001193779,606.84,0.000121549,434.75,0.99989545,0.9463799,601.43469
0.000391615,386.04,0.001567669,414.65,0.72162747,0.21755618,407.10007
0.000198181,534.6,0.001263613,607.65,0.52477592,0.14589052,592.93451
0.001642447,282.52,0.001262995,839.25,0.9712528,0.66965318,438.07617
0.001675201,621.96,0.001398955,413.65,0.99499369,0.67900079,577.71875
0.000216103,349.88,0.001969369,550.55,0.37644693,0.11179312,523.237
0.001874197,593.72,0.000322399,390.75,0.99970758,0.91246849,583.14844
0.001089337,575.24,0.001447159,827.85,0.96853018,0.551835,655.87695
0.001810543,251.4,0.002654731,677.35,0.84476423,0.3932054,490.06686
9.19E-05,484.52,0.002846311,727.05,0.42911801,0.045460451,709.77399
0.000700615,298.76,0.001100461,572.65,0.93114674,0.48320848,424.35501
0.000630163,309.8,7.89E-05,710.15,0.99997729,0.93501323,331.5632
0.002007067,261.32,0.000768595,612.25,0.99779761,0.82249486,314.87915
0.001180801,270.04,0.000406447,639.15,0.99900949,0.83886021,320.72433
0.000858205,351.56,0.001876051,621.95,0.81957412,0.32501313,516.97607
0.001958245,536.44,0.002339551,525.15,0.98153383,0.5869391,533.04651
0.000692581,490.68,0.002612089,826.55,0.5567497,0.18293399,747.89136
0.000299533,549.32,0.000619039,591.55,0.98346931,0.46031713,566.64734
0.001849477,269.96,0.001426147,434.55,0.98974031,0.69045216,315.1998
0.002121397,393.32,0.002002123,439.05,0.98828781,0.64587665,406.37604
0.000829159,417.8,0.001211701,512.65,0.96938425,0.53105247,454.13742
0.001080067,301.08,0.002008921,509.85,0.87252891,0.39596656,417.20926
0.001057819,255.8,0.002097913,423.65,0.84991509,0.36495394,357.3895
0.001879759,311.48,0.000785281,431.95,0.99849212,0.81039053,330.57703
0.001995943,605.8,0.002780185,459.25,0.97631443,0.54692537,557.51776
0.001817341,434.2,0.002383429,352.35,0.97987252,0.56373197,405.10602
0.000242677,553.8,0.001608457,721.65,0.45299283,0.13722658,690.17871
0.001274119,631.64,0.002668327,388.65,0.94900614,0.43604916,525.22205
0.001803127,259.8,0.001499071,598.85,0.97636044,0.66078788,361.49792
0.001196869,315.16,0.000127729,653.65,0.99994409,0.94406921,330.6514
0.001415023,572.68,0.002053417,753.25,0.95572066,0.52057362,636.3454
8.88E-05,444.68,0.001348897,578.75,0.40171924,0.079530939,564.11462
0.002066395,290.76,0.001103551,357.75,0.99715525,0.76851833,304.25488
0.000558475,482.12,0.002782039,515.75,0.561113,0.17476241,508.33359
0.001999033,613.64,0.000843991,358.55,0.99855661,0.80857009,583.38477
0.000471337,407.64,0.002431015,677.55,0.45063943,0.15256137,626.92908
0.001004671,501.96,0.002809849,543.35,0.80271822,0.28750861,528.29803
0.001751833,607.32,0.002696755,807.45,0.9430933,0.49681324,680.90387
0.001955155,573.96,0.000539935,650.45,0.99946612,0.86668706,580.22131
0.000665389,337.8,0.002923561,621.55,0.46730614,0.16350438,567.31232
0.001478059,283.64,9.31E-05,369.05,0.99996144,0.96614677,286.11542
0.000709885,308.44,0.001047931,731.15,0.91780466,0.48198327,497.47943
4.74E-05,536.12,0.000277285,442.65,0.85711861,0.20409784,470.61508
0.000935455,342.04,0.000316219,773.75,0.99942982,0.84178352,395.14429
0.000375547,458.68,0.001237039,536.45,0.80711126,0.27239552,509.10773
0.000596791,347.64,0.001781497,757.35,0.62046206,0.20436908,654.96045
0.001639357,513.88,0.001478059,513.05,0.99352068,0.66167355,513.68317
0.000607915,573.4,0.002172691,727.15,0.68467593,0.21430197,682.51105
0.000557239,521,0.001165351,667.45,0.93177503,0.42581981,587.65808
0.001486711,296.04,0.000176551,518.45,0.99991614,0.93814105,307.62479
0.001052875,581.16,0.002608381,782.85,0.81725407,0.31024286,698.37054
0.001186981,313.08,0.000547351,444.35,0.99869949,0.79520041,335.50229
0.000625837,643.88,2.45E-05,378.45,0.99999064,0.97853416,640.21338
0.001719079,583.8,0.000769213,687.05,0.99871284,0.80001873,596.72034
0.000315601,629.72,0.000874891,584.85,0.92978239,0.36670402,607.41602
0.000587521,459.4,0.002088025,784.45,0.59932208,0.1925004,704.26953
0.000831631,257.08,0.001023211,745.25,0.92367715,0.52196747,462.84631
0.002167129,437.96,0.001139395,448.85,0.9978618,0.77216113,439.78696
0.001563343,637.48,0.002951371,385.95,0.96040499,0.46644133,535.67596
0.000243295,424.44,0.000478135,809.65,0.96295178,0.46111101,588.33026
0.000522013,291.08,0.000206833,622.55,0.99978578,0.81991935,341.21274
0.002117071,453.08,0.000655501,774.05,0.99927217,0.85286289,485.55844
0.000722863,385.24,0.002966821,487.05,0.58899844,0.18936725,464.13223
0.001832173,275.64,0.000497911,709.55,0.99907959,0.86807293,324.02051
0.001299457,644.76,0.000953995,505.05,0.99645293,0.70741302,618.85016
0.001300693,406.04,0.002579335,666.65,0.85262805,0.36725655,550.27161
0.001652953,378.92,0.002417419,382.05,0.96685946,0.52846235,380.20261
0.001545421,541.64,0.000726571,696.05,0.99857551,0.79195279,562.53418
0.001516993,566.04,0.001305019,669.35,0.99226302,0.67014802,589.22656
0.000399031,269.88,0.001657279,620.95,0.49159357,0.16458933,553.34937
0.001241983,310.04,0.000771067,352.25,0.99720907,0.74124742,319.40192
0.000545497,612.36,0.001169677,528.55,0.95994598,0.43870512,576.52655
0.001714135,443.16,0.002355619,607.55,0.95658273,0.53329384,504.56592
0.000379873,539.96,0.001404517,397.65,0.85541475,0.2823531,450.37927
0.000470101,272.76,0.002560177,535.95,0.42091468,0.14507766,492.5788
0.001975549,339.24,0.003002665,596.75,0.91020375,0.46775657,459.51071
0.000546115,345.16,0.002322865,470.45,0.57955974,0.18365029,443.4744
0.000257509,552.6,0.001530589,757.95,0.48208106,0.14553018,716.87952
0.001882231,525.56,0.001592389,428.95,0.99356431,0.67469597,503.14706
0.000829777,568.12,0.001850095,664.95,0.89239544,0.38444525,616.20239
0.000812473,309.96,0.002841985,700.25,0.50344789,0.17678025,620.31268
0.000884161,611,0.000646849,811.55,0.997069,0.709216,647.9646
0.001489801,336.6,0.001589299,672.05,0.96500361,0.59622395,449.71927
0.000963883,486.52,0.002411239,670.65,0.80975139,0.30310282,599.07513
0.001965043,265.32,0.002946427,409.35,0.92620862,0.48651436,334.41046
0.001986055,343.64,0.003052723,648.45,0.89788252,0.4526498,489.48862
5.05E-05,511.16,0.002340169,721.05,0.39499271,0.030935254,710.39557
0.001838971,622.36,0.001008997,494.55,0.99793112,0.76473081,603.57233
0.000195091,365.56,0.002706025,365.65,0.33838764,0.093457125,365.63928
0.000903937,276.84,0.001458901,816.95,0.82258439,0.35629314,589.64313
0.000199417,503.56,0.002088643,707.95,0.35044926,0.10354079,679.88843
0.001738855,510.68,0.001421203,656.85,0.99211669,0.68086064,543.62439
0.000946579,276.68,0.001320469,590.25,0.92646265,0.50116372,417.11905
0.001336537,411.32,0.001521937,542.45,0.97907692,0.59562486,453.72174
0.001511431,585.16,0.000747583,530.15,0.99852198,0.78339702,577.58966
0.001961953,447.32,0.001594861,739.95,0.98860234,0.67846781,516.77716
0.001950211,417.88,0.001474969,353.45,0.99505812,0.69974679,402.8465
0.000995401,256.92,0.001921165,782.25,0.71094841,0.25233093,628.06934
0.002199265,403.08,0.002536075,680.75,0.96220165,0.57649302,497.33154
0.002211625,524.44,0.001203049,513.75,0.997684,0.76596779,522.7533
0.001596097,369.24,0.000380491,449.85,0.99973911,0.88308609,376.4263
0.000533137,369.32,0.000257509,572.15,0.99970067,0.78864896,402.40646
0.000822979,596.76,0.001417495,792.85,0.94536471,0.47573623,672.63599
0.002005213,315.88,0.001562725,612.95,0.98638755,0.68504506,394.18927
0.001816723,299.4,0.002678215,799.35,0.84843206,0.39684975,568.64362
0.001097989,409.72,0.002427925,632.75,0.83290482,0.33656994,540.79651
0.001891501,324.04,0.002345113,753.95,0.92364305,0.52038366,500.03674
0.001371763,628.36,0.002973001,479.75,0.92868054,0.41619518,560.43018
0.000442291,394.2,0.000581959,556.55,0.99285531,0.57490909,449.33493
0.001821049,600.44,0.000191383,599.25,0.99991333,0.94481122,600.40778
0.000981187,553.64,0.001007761,499.95,0.99260414,0.63154155,539.64972
0.002187523,583.56,0.002364889,647.15,0.98297852,0.61069429,600.89111
0.000867475,577.8,0.000874273,368.25,0.99441373,0.63711107,524.39612
0.001315525,481.48,0.000364423,543.55,0.99965906,0.86657929,487.06171
0.001031245,375.08,0.002924797,737.15,0.63385922,0.21232781,644.60571
0.001721551,403.16,0.002701081,414.15,0.95784444,0.50548232,407.79572
0.000895285,519.4,0.003078061,845.25,0.59817785,0.1959395,762.88745
0.001059673,322.76,0.000514597,472.45,0.99875033,0.7868818,348.99216
0.001267939,305.8,0.003083623,823.25,0.60741568,0.20963629,697.13763
0.001295131,471.08,0.002978563,672.55,0.82281196,0.32205713,590.66998
0.000509035,275.88,0.000404593,518.25,0.99773157,0.69299591,340.24042
0.001304401,328.6,0.001916221,511.85,0.93879241,0.50254369,408.93039
0.001320469,627.24,0.001750597,713.25,0.97383881,0.55659372,653.86957
0.000674659,434.28,0.001413787,554.45,0.91722196,0.41476041,493.70197
0.000639433,571.4,0.003027385,451.65,0.65675408,0.1958241,482.53259
0.000614713,289.16,0.001662841,489.75,0.74766868,0.25752166,430.75421
0.002128813,288.92,0.000175933,448.55,0.99993032,0.95613337,294.82739
0.000234643,555,0.002582425,367.65,0.40287834,0.11528942,395.91348
0.001970605,586.76,0.001741945,808.25,0.98867297,0.66065246,636.9527
0.001313053,422.68,0.002518771,507.85,0.91162622,0.42642117,464.6619
0.002122633,542.6,0.001175239,541.75,0.99776316,0.76305413,542.46765
0.001195633,263.88,0.001473733,779.95,0.90208441,0.49387181,494.58957
0.001905097,443.96,0.000980569,647.05,0.99758387,0.77564561,476.64554
1.65E-05,278.28,0.000762415,799.45,0.64361763,0.028831335,773.54095
0.001626997,361.16,0.000290881,763.45,0.9997918,0.909679,388.6496
0.001114675,582.68,0.001943413,712.15,0.93669844,0.46541747,635.23615
0.000911971,348.04,0.000134527,658.85,0.99993807,0.9243384,366.36847
0.002238199,365.08,0.000740167,463.45,0.99916267,0.84424347,376.93286
0.000339703,302.36,0.000381109,821.15,0.99036288,0.61131841,467.53186
0.000316219,472.68,0.001686325,841.45,0.4565379,0.1468595,770.0686
0.001792003,255.96,0.001783351,811.85,0.92855918,0.56522334,467.84909
0.000530665,402.92,0.002943337,398.15,0.5363214,0.1664471,399.09872
0.000433639,489.88,0.000154303,630.65,0.99995917,0.83520263,505.5936
0.001777171,425.48,0.001934761,487.55,0.98292315,0.6091395,444.716
4.68E-05,486.44,0.000378637,518.75,0.64950675,0.13091908,512.07654
0.002073193,611.72,8.39E-05,570.95,0.99996251,0.97795665,611.20233
0.001547275,361.4,0.000357007,683.05,0.99969333,0.88638425,389.17868
0.002127577,330.52,0.002662147,566.45,0.94922298,0.54603893,423.12317
0.002088643,322.44,0.000746965,699.05,0.99835241,0.83273637,372.99927
0.001041133,573.64,0.003058285,616.75,0.77999145,0.26811576,601.56659
0.000248857,371.64,0.000805057,458.65,0.85509121,0.29980707,426.67972
0.001385359,295.32,0.001401427,606.35,0.96929544,0.61207652,399.97714
0.000656119,350.68,0.001402663,354.95,0.93849808,0.42553231,352.89499
0.000276049,335.16,0.000256891,710.05,0.9992348,0.65963042,437.52118
0.001014559,497.08,0.002913673,487.65,0.8270514,0.30433583,491.27606
0.000924331,363.56,0.001250635,684.75,0.94994402,0.53094709,488.68573
0.001246927,638.52,0.000882925,826.45,0.99636167,0.71498615,671.72717
0.000523249,548.12,0.002945191,614.55,0.49248731,0.15901913,600.82709
0.000818653,357.96,0.000330433,601.85,0.99944586,0.8167488,392.61087
0.001078831,439,0.000211777,503.85,0.99985141,0.90174097,443.46298
0.001393393,340.92,0.002835805,704.25,0.78039294,0.29222894,578.06757
0.001942795,422.44,0.001332829,609.55,0.99428624,0.71890217,461.88135
0.000238969,494.68,0.001275973,531.15,0.6159023,0.1704894,522.81909
0.000392233,542.12,0.002333371,407.95,0.60144669,0.16929035,437.70963
0.001805599,597.08,0.002495287,659.25,0.96742147,0.54167873,617.69281
0.001235185,537.56,0.000237733,735.95,0.99984932,0.90352476,549.53027
0.000336613,548.52,0.000213631,432.85,0.99996352,0.73975021,528.25037
0.000998491,444.28,0.002142409,530.05,0.89063478,0.38953322,489.37988
0.000161101,523.56,0.002109037,569.55,0.3367514,0.093476571,563.85712
0.001057201,275.08,0.001814869,715.05,0.8137908,0.3403531,541.73645
0.002120779,433.88,0.001897681,745.85,0.982831,0.65214282,515.76007
0.000840901,593.8,0.000306331,626.15,0.99954724,0.831608,597.14764
0.000757471,491.32,0.000618421,418.05,0.99706167,0.68612617,474.62909
0.001217263,305.88,0.001312435,444.95,0.98044914,0.60926747,353.56662
0.001449013,435.48,0.000921859,418.35,0.99727726,0.73669648,432.12033
0.000966355,305.4,0.001678291,761.25,0.82794893,0.35572422,569.3468
0.000761797,649.4,0.002278987,764.35,0.77624631,0.26392686,721.88501
0.001106641,330.6,0.001081303,754.15,0.97241336,0.62279522,462.09216
0.000463921,406.68,0.002469331,663.95,0.4439086,0.15048489,616.44073
0.001486093,319.08,0.000961411,460.75,0.99572545,0.73197192,350.9234
0.000289027,516.04,0.001670257,758.35,0.46878108,0.1459655,710.99042
0.001064617,587.16,0.002254885,368.05,0.95144951,0.43504658,488.80524
0.002062069,582.76,0.002755465,731.45,0.96385729,0.54591864,631.54858
0.001356931,316.52,0.002241289,614.65,0.88109004,0.42276484,470.75595
0.000892813,562.76,0.003000811,676.15,0.69132972,0.22145113,643.06696
0.001208611,540.52,0.002005213,475.65,0.96327376,0.49727049,515.23608
0.000473191,614.04,0.002885863,411.75,0.5998776,0.17113207,458.44312
0.001389685,375.4,0.002463769,423.25,0.93426692,0.46023089,398.08835
0.001248163,590.04,0.002816029,552.75,0.90371543,0.39159021,571.84137
0.000820507,297.32,0.001000345,801.55,0.93757057,0.53961319,495.05029
0.000725953,592.04,0.002098531,400.25,0.8981021,0.3440052,486.85132
8.76E-05,595.16,0.002316067,490.35,0.32465532,0.058086682,498.94595
0.001344571,293.48,7.83E-05,591.65,0.99997276,0.96867025,301.53073
0.001594243,609.72,0.001956391,392.55,0.98662019,0.58499396,545.65411
0.000561565,647.64,0.002037349,679.85,0.73900145,0.23243934,669.29315
0.002091733,452.76,0.002076901,701.55,0.97959989,0.62632859,522.98401
0.001335919,446.28,0.001862455,775.15,0.94224131,0.51682711,571.75409
8.26E-05,479,0.002111509,704.95,0.40745243,0.052815001,686.8465
0.000814327,437.16,0.002556469,827.65,0.60793149,0.20031527,729.57318
0.000272959,516.36,0.002985361,578.05,0.33063552,0.10686305,569.59808
0.002080609,332.84,0.000902701,733.05,0.99712265,0.80297154,395.45142
0.000953377,489.56,0.002439667,668.65,0.80066985,0.29368544,601.10419
0.000602971,634.68,0.000125875,375.05,0.99991655,0.89616925,618.92474
0.000974389,255.48,0.000575161,350.15,0.99794191,0.7516076,275.96347
0.000740785,304.44,0.002566975,645.75,0.53028977,0.18218096,573.89648
0.000742021,513,0.002975473,477.15,0.68403083,0.2108755,486.81064
0.001216027,369.56,0.001926727,480.15,0.94469869,0.49221396,418.0538
0.000449089,466.6,0.002393935,801.65,0.43562797,0.14774549,738.65387
0.001190071,603,0.001533061,510.45,0.98333323,0.5711242,574.80518
0.000240823,570.36,0.000302623,568.65,0.99919403,0.58937609,569.86334
0.001843915,592.68,0.000709267,437.25,0.99899054,0.8231163,575.57135
0.000652411,349.08,0.003026149,729.65,0.4303349,0.15347509,660.39307
0.001921165,287.32,0.002541019,358.15,0.96367824,0.54805851,316.71964
3.87E-05,629,0.002549671,538.25,0.36970216,0.023335924,541.73901
0.001989763,446.12,0.002683159,381.55,0.97667032,0.55471414,422.88019
0.001436653,451.24,0.002862379,727.25,0.8547973,0.37004575,599.50885
0.000366277,473,0.001724023,726.55,0.52801335,0.16531116,671.85187
5.30E-05,551.48,0.000273577,526.45,0.86928046,0.22601873,534.81165
0.000926803,583.08,0.002523097,782.65,0.77894831,0.2725862,708.87469
0.000564655,538.04,0.002376631,758.55,0.56837106,0.1804269,706.20917
0.001848241,393.96,0.001001581,623.05,0.99700946,0.76606244,434.48322
0.001143721,363.72,0.001519465,678.55,0.94669294,0.53132927,486.668
0.000756235,636.2,0.000156157,654.45,0.99987918,0.89720857,637.28192
0.000189529,375.88,0.001457047,406.85,0.4737193,0.13063815,401.88663
0.000704941,607.16,0.001426765,668.15,0.94311434,0.4407346,632.92987
0.001908805,340.12,0.001093663,829.85,0.99208671,0.75018436,436.75635
0.001898299,291.96,0.001715989,394.75,0.98683804,0.65386891,323.56894
0.001180183,251.16,0.001520701,419.45,0.95469815,0.54522127,321.81433
0.001981729,403,0.000693199,520.65,0.99919969,0.83690912,417.17606
0.000567745,553.96,7.46E-05,417.25,0.99997365,0.93204921,548.08093
0.000659209,591,0.002035495,443.45,0.87082499,0.31872731,505.89529
0.000376783,366.6,0.001712281,687.75,0.49696007,0.16151677,623.65686
0.000724717,443.08,0.000321781,724.35,0.99956942,0.80225158,482.32144
0.000382345,333.8,0.002444611,381.15,0.46708518,0.14724645,373.10995
0.001884703,589.16,0.002487253,766.85,0.9642086,0.54893732,646.54907
0.000932983,610.28,0.002900077,508.15,0.81944585,0.28968102,547.83173
0.000154921,439.88,0.001163497,812.65,0.42778987,0.11981878,751.04395
9.06E-05,313,0.002748049,781.95,0.42963216,0.04490599,750.99445
0.001183891,455.16,0.001095517,494.45,0.99251622,0.65468717,465.4173
0.001411315,503.08,0.002630011,580.15,0.9221223,0.44061747,538.1922
0.000999109,376.12,0.002000887,568.85,0.87699628,0.38931143,480.04657
0.000277285,468.04,0.001580029,751.55,0.46214831,0.14472453,697.47406
0.002143645,456.04,0.000511507,522.75,0.99958533,0.88277858,461.42291
0.001815487,552.92,0.000831013,786.15,0.99848938,0.79621202,583.3175
0.000216721,250.6,0.002880301,600.85,0.38655934,0.089502655,563.17041
0.000478135,425.64,0.002644843,782.55,0.41576821,0.14307912,719.03339
0.001605985,420.04,0.002225221,669.55,0.94947505,0.52677411,515.19055
0.001958863,276.76,0.002624449,797.85,0.86386377,0.42885268,542.81299
0.000389761,361.24,0.000392851,519.65,0.99873185,0.64128822,407.0741
0.002054035,296.6,0.001827229,423.45,0.98602432,0.65653396,334.99884
0.000551677,610.2,0.002701699,580.75,0.60330659,0.18253468,588.0097
0.000426223,360.44,0.002934067,832.05,0.36477774,0.12440884,760.14075
0.001494127,462.52,0.001438507,710.55,0.98475164,0.63846886,529.15295
0.001091809,303.24,0.001888411,513.45,0.89546883,0.43003583,412.46078
0.001809307,418.36,0.001175857,649.75,0.9950133,0.73031265,464.93393
0.001512667,588.84,0.001203667,600.15,0.99619043,0.69117612,591.14276
0.000876127,414.84,0.000801967,579.45,0.99252188,0.65733522,458.30466
0.000413863,540.28,0.001476205,682.65,0.72888792,0.22779253,638.30939
6.53E-05,468.2,0.002257357,550.15,0.41721749,0.041218266,545.16205
0.001554073,556.6,0.000528193,392.75,0.99952471,0.84104413,540.01648
0.000610387,306.76,0.000979333,442.95,0.9617309,0.50521564,366.88321
0.000958321,483.48,0.000761797,790.95,0.9946335,0.68982571,550.79895
0.001847005,436.28,9.62E-05,373.75,0.99994951,0.97180521,435.04163
0.001602277,453,0.002899459,577.25,0.91910732,0.44514549,510.29483
0.001897681,637.08,0.002664619,642.85,0.97392225,0.54502004,638.91449
0.000675895,552.52,0.001165969,700.15,0.95548546,0.48364499,610.09436
0.001709191,421.96,0.002578099,723.25,0.9221772,0.48188904,549.84119
0.000815563,558.44,0.001259287,510.35,0.97661728,0.52411765,541.31085
0.000226609,604.2,0.000656119,848.65,0.88135785,0.33123472,732.53308
0.001771609,315.24,0.002956933,635.45,0.86205471,0.40011609,488.67905
0.001897063,469.64,0.000898993,656.15,0.99820024,0.79020244,496.8757
0.001376089,542.84,0.000690109,651.75,0.99855632,0.78117377,558.43854
0.001502161,598.6,0.001458283,401.15,0.99238682,0.64351958,550.05536
0.001017031,588.44,0.000736459,529.25,0.99684513,0.71065909,577.16809
0.000743875,473.8,0.000835957,650.55,0.98756027,0.60698146,525.65533
0.001406371,358.28,0.001619581,565.95,0.97049886,0.58507705,430.13849
0.000425605,548.76,0.000958321,590.95,0.94753748,0.42038578,568.01648
0.001068325,404.68,0.000992311,765.85,0.9854781,0.64738101,502.37018
0.000626455,409.16,0.001568287,682.45,0.79847789,0.2948685,580.89337
0.001536151,377.16,0.001074505,492.35,0.99520624,0.71603775,403.01392
0.000379255,442.36,0.000433639,840.45,0.99439836,0.60937405,557.22314
0.001484239,306.28,0.000546733,428.35,0.99904644,0.82949197,323.74493
0.000733369,607.72,0.000320545,790.55,0.99943787,0.80459535,629.4552
0.000271105,467,0.002803051,733.65,0.33671415,0.10464514,697.7738
0.000269869,631.72,0.001335919,546.25,0.70306665,0.19485696,570.08698
0.001355695,639.72,0.001301311,503.25,0.99261028,0.64644182,607.78412
0.001300075,498.04,0.001173385,690.65,0.99031329,0.65800279,545.29401
0.001555927,570.04,0.002600965,685.15,0.93835539,0.47566846,616.12378
0.002126959,309.4,0.001039279,799.75,0.99402922,0.77993572,397.38654
0.000799495,285.88,0.000574543,737.45,0.99061072,0.70613641,397.62268
0.001133833,469.08,0.001265467,668.05,0.98126918,0.60240167,528.67865
0.000741403,647.32,0.002199265,615.45,0.83978921,0.30742985,629.00696
0.000187675,527.16,0.002214097,603.25,0.3397857,0.099574566,593.23553
0.000751291,594.68,0.002212861,816.75,0.75082153,0.25026697,740.15698
0.000606679,408.12,0.002168365,715.85,0.5852589,0.19019155,643.22345
0.001210465,553.24,0.001034953,641.25,0.99380416,0.6731264,572.96991
0.001610929,566.44,0.000236497,408.15,0.99982077,0.92448318,559.15936
0.001149283,545.56,0.000667243,524.75,0.99798626,0.75454849,542.1626
0.001163497,558.2,0.002668945,687.85,0.85747778,0.35216281,628.07977
0.002235727,327.56,0.001723405,470.95,0.99084949,0.6916253,364.72842
0.001560253,326.12,0.000370603,538.75,0.99967527,0.88340622,346.02759
0.001285243,638.84,0.002656585,551.35,0.92989808,0.42643774,600.336
3.69E-05,542.28,0.000565891,497.75,0.48796391,0.076668635,503.16165
0.001610311,512.76,0.002968675,794.55,0.8880977,0.41394347,645.70032
0.001859983,311.72,0.000816181,738.65,0.99685401,0.8009125,380.86349
0.001446541,515.8,0.002007685,653.95,0.96244311,0.53626156,564.50555
0.001620199,306.6,0.002318539,790.75,0.87042058,0.42997697,549.61005
0.000921859,535.32,0.002104711,773.65,0.8466025,0.34378439,665.42767
0.001969987,572.12,0.001795093,645.95,0.98991132,0.65524024,589.58557
0.000671569,582.28,0.002440903,646.45,0.7049731,0.22082791,627.32996
0.001702393,477.24,0.000628927,673.65,0.99926043,0.82948959,499.99713
0.000758089,456.76,0.001772227,455.05,0.91653925,0.39406863,455.87173
0.001591771,277.56,0.001807453,453.65,0.97005713,0.58888584,342.71893
0.000662917,309.72,6.59E-05,463.85,0.99998266,0.94775885,316.60413
4.99E-05,304.84,4.24E-05,350.85,0.99999946,0.67958039,318.40677
0.000539317,606.68,0.000512125,512.15,0.99798471,0.65411711,584.85291
0.000773539,508.76,0.001143103,541.95,0.98182815,0.53921252,520.37665
0.001850095,493.16,0.000242677,548.65,0.9998787,0.93206578,495.61984
0.000666007,469,0.001186981,613.55,0.95260203,0.47466716,529.69885
0.001329739,448.04,0.001364965,366.15,0.99126345,0.63006222,424.45532
0.000137617,415.24,0.002068249,718.05,0.38129717,0.080507562,684.88684
0.001850713,389.88,0.000209923,460.45,0.99989998,0.94070566,392.96027
0.000814945,351.4,0.000394087,410.35,0.99918556,0.78791708,361.4053
0.001023829,372.52,0.001685089,711.75,0.90078223,0.44404027,533.03644
0.001445305,592.52,0.002558323,633.05,0.94009531,0.46555597,609.08057
0.001631323,258.12,0.002594785,518.85,0.88120455,0.43183801,395.90088
0.001588063,641.8,0.002130049,661.05,0.9783721,0.55907655,647.64722
0.001038661,363.08,3.69E-05,722.45,0.99998951,0.98067409,368.83054
0.000111661,535.8,0.002217187,412.05,0.32159141,0.073960923,424.10956
3.26E-05,411.64,0.000674041,374.25,0.52342993,0.061249051,377.45868
0.001855657,296.68,0.001038661,366.75,0.9973442,0.76061386,311.20026
0.000481843,544.6,0.001948357,831.45,0.58066106,0.18216906,761.31384
0.000365041,303.72,0.001774081,523.65,0.49604082,0.15980463,482.51685
0.000196327,498.68,0.002404441,654.65,0.33519909,0.095949955,635.00104
0.001996561,529,0.002243761,803.75,0.97212368,0.59181035,610.02631
0.000324871,400.12,0.001834645,501.35,0.5098384,0.15542257,481.94324
0.000154303,599.08,0.001281535,469.15,0.51957667,0.13027929,493.02893
0.001135069,439.4,0.001014559,430.35,0.99429309,0.66399884,437.08194
0.002071339,444.52,0.001468171,384.95,0.99557686,0.71345621,431.68741
0.000283465,341.08,0.001719697,502.15,0.46277562,0.14382868,474.33063
0.002038585,383,0.001124563,768.65,0.99509072,0.76060051,452.98007
0.001390921,415.48,0.001288951,636.25,0.98693722,0.64899987,475.28979
0.001377325,603.24,0.002856199,603.85,0.92120963,0.42152488,603.50629
0.001079449,430.36,0.001160407,738.85,0.97883296,0.60869342,522.88367
0.001816105,559.08,0.000865003,651.65,0.99845386,0.7896226,571.61194
0.000305713,294.2,0.003064465,741.85,0.37411591,0.10483725,684.57733
0.000936073,488.36,0.002878447,779.25,0.66300082,0.21616058,698.71191
0.000424369,359.16,0.002008303,358.05,0.64236212,0.18796951,358.29507
0.001322941,413.56,3.50E-05,795.45,0.99998927,0.98550504,417.86841
0.001521937,409,2.02E-05,528.25,0.99999297,0.99262547,409.77075
0.000352681,356.68,0.000506563,770.05,0.97510064,0.54163253,509.77774
6.96E-05,462.12,0.001378561,615.85,0.42201933,0.064296037,601.52496
0.001649245,490.28,0.001511431,463.35,0.9925555,0.65679133,483.48557
0.001203049,584.28,0.001304401,520.25,0.98961079,0.61636317,567.12006
0.000491113,453.24,0.001416877,480.55,0.86532539,0.32477239,469.43619
0.000302623,461.16,0.002505175,800.15,0.35686949,0.11614177,749.47357
7.33E-05,511.96,0.003011317,515.55,0.37759963,0.036938123,515.35846
0.002179489,378.52,0.000909499,808.85,0.99768984,0.80969453,439.91104
0.001417495,631.32,0.002964349,798.15,0.8798095,0.38482574,711.81421
